Exercise,Video_File,Frame_Number,Side_Used,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Form_Label,Form
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3681,RIGHT,140.98,55.77,37.4,60.98,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3684,RIGHT,143.81,59.24,40.8,62.43,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3686,RIGHT,144.08,60.25,44.78,64.52,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3687,RIGHT,141.1,59.28,46.92,63.18,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3689,RIGHT,142.82,60.77,49.66,63.06,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3690,RIGHT,143.87,62.78,50.97,63.93,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3691,RIGHT,142.14,62.16,52.18,63.77,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3692,RIGHT,143.62,63.66,53.84,64.53,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3693,RIGHT,144.78,64.01,55.84,65.69,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3694,RIGHT,145.62,63.45,58.34,67.6,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3695,RIGHT,146.85,63.5,60.71,68.74,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3696,RIGHT,147.34,63.63,63.23,70.01,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3697,RIGHT,146.68,63.29,65.64,71.95,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3698,RIGHT,149.08,63.38,69.18,74.98,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3699,RIGHT,150.22,63.13,72.41,77.15,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3700,RIGHT,149.27,60.2,76.61,79.24,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3701,RIGHT,149.23,58.2,79.74,81.53,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3702,RIGHT,148.89,54.5,83.99,84.5,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3703,RIGHT,147.25,49.44,88.62,88.7,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3704,RIGHT,145.27,44.79,93.2,92.46,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3705,RIGHT,142.68,40.78,96.95,95.21,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3706,RIGHT,143.42,38.17,102.11,98.41,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3707,RIGHT,142.17,34.59,108.12,105.49,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3708,RIGHT,142.09,31.98,112.61,108.84,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3709,RIGHT,142.68,30.58,116.35,112.7,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3710,RIGHT,141.53,27.04,120.8,115.81,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3711,RIGHT,140.88,22.26,128.16,121.48,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3712,RIGHT,138.57,17.89,132.88,125.79,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3713,RIGHT,136.25,13.85,135.12,127.22,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3714,RIGHT,131.21,9.06,136.79,128.05,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3715,RIGHT,129.6,6.29,138.08,130.17,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3716,RIGHT,125.1,1.64,141.36,135.26,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3717,RIGHT,127.59,0.97,143.12,138.43,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3718,RIGHT,129.7,0.71,145.72,141.19,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3719,RIGHT,131.25,1.58,147.88,144.43,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3720,RIGHT,134.76,1.28,149.73,147.66,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3721,RIGHT,133.87,4.01,153.22,150.4,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3722,RIGHT,133.56,5.01,155.85,153.08,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3723,RIGHT,136.24,4.36,156.39,153.53,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3725,RIGHT,137.87,6.06,157.45,153.29,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3727,RIGHT,139.52,8.18,160.13,154.67,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3728,RIGHT,138.65,9.9,162.87,156.23,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3729,RIGHT,140.35,10.08,163.22,157.64,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3734,RIGHT,138.69,14.18,168.27,162.21,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3736,RIGHT,138.39,15.4,171.25,165.28,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3741,RIGHT,136.35,15.27,174.98,170.14,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3743,RIGHT,134.18,14.52,174.05,168.98,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3747,RIGHT,131.57,13.59,174.66,171.16,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3748,RIGHT,131.71,13.2,175.6,172.73,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3753,RIGHT,134.4,9.24,172.2,169.5,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3794,RIGHT,138.22,10.38,171.02,168.24,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3796,RIGHT,141.06,7.88,169.78,168.26,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3797,RIGHT,143.65,5.84,169.3,168.1,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3807,RIGHT,144.27,1.85,164.31,159.63,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3808,RIGHT,143.54,1.29,161.69,157.01,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3809,RIGHT,142.93,0.43,159.0,154.85,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3810,RIGHT,141.69,0.33,156.93,153.53,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3811,RIGHT,141.3,0.42,155.16,152.28,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3812,RIGHT,143.82,2.33,154.1,152.43,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3813,RIGHT,146.55,3.9,154.23,154.76,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3819,RIGHT,151.51,8.15,148.66,151.55,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3820,RIGHT,151.29,9.34,146.88,151.38,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3821,RIGHT,149.07,8.91,145.0,150.74,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3823,RIGHT,148.46,10.77,140.43,149.41,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3824,RIGHT,148.06,12.03,137.79,148.14,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3825,RIGHT,146.09,12.13,136.22,146.54,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3826,RIGHT,145.75,13.16,133.45,145.31,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3827,RIGHT,143.5,13.29,129.67,140.0,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3828,RIGHT,143.56,15.86,124.04,138.57,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3829,RIGHT,141.21,16.7,118.96,134.16,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3830,RIGHT,139.14,18.43,114.31,130.05,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3831,RIGHT,138.73,20.63,109.19,129.31,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3832,RIGHT,139.61,23.41,105.76,127.93,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3833,RIGHT,138.61,25.34,102.12,124.25,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3834,RIGHT,140.32,29.82,96.16,117.42,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3835,RIGHT,149.82,39.45,87.35,109.81,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3836,RIGHT,151.66,43.75,81.37,105.05,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3837,RIGHT,150.82,44.34,76.9,103.26,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3838,RIGHT,150.18,44.92,73.86,101.43,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3839,RIGHT,150.34,46.35,69.97,98.13,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3840,RIGHT,146.67,47.7,64.45,92.79,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3841,RIGHT,144.88,49.8,60.42,94.51,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3842,RIGHT,145.22,52.07,58.27,94.36,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3843,RIGHT,145.88,53.31,56.8,92.23,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3844,RIGHT,145.95,54.98,56.48,93.28,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3845,RIGHT,143.51,53.92,53.38,87.79,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3846,RIGHT,143.57,54.23,51.61,84.61,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3847,RIGHT,143.57,55.29,49.9,84.83,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3849,RIGHT,143.3,57.02,47.68,83.2,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3850,RIGHT,142.94,57.78,45.96,82.75,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3851,RIGHT,144.32,59.51,45.39,83.61,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3852,RIGHT,148.13,62.43,44.11,83.63,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3853,RIGHT,150.26,63.6,43.31,81.81,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3854,RIGHT,153.55,65.96,42.08,80.09,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3855,RIGHT,154.76,66.33,39.63,75.5,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3856,RIGHT,155.65,66.75,38.29,72.62,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3857,RIGHT,156.94,68.23,36.6,72.52,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3859,RIGHT,157.27,68.3,34.53,69.96,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3860,RIGHT,155.64,67.44,33.72,69.3,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3861,RIGHT,156.06,67.15,32.38,66.56,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3863,RIGHT,154.87,66.78,29.42,66.12,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3864,RIGHT,155.99,67.99,27.71,65.84,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3866,RIGHT,151.77,65.12,25.38,64.03,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3875,RIGHT,151.59,59.48,24.41,60.8,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3876,RIGHT,153.85,60.41,24.23,59.77,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3877,RIGHT,156.34,61.81,24.32,59.64,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3879,RIGHT,158.72,61.8,26.67,61.17,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3880,RIGHT,156.97,61.83,28.45,63.96,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3881,RIGHT,156.07,61.89,30.17,67.35,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3882,RIGHT,155.81,62.25,32.27,69.06,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3883,RIGHT,154.98,61.95,33.42,71.36,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3885,RIGHT,155.07,62.81,36.53,73.23,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3886,RIGHT,155.23,62.68,38.68,74.62,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3887,RIGHT,153.07,62.47,41.5,76.79,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3888,RIGHT,152.46,62.63,43.58,77.34,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3889,RIGHT,150.74,61.44,46.05,79.22,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3890,RIGHT,149.55,60.15,48.19,80.59,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3891,RIGHT,146.5,58.46,49.74,81.67,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3892,RIGHT,144.29,57.96,51.36,84.75,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3893,RIGHT,144.87,57.7,52.96,87.15,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3894,RIGHT,145.31,57.41,55.69,90.26,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3895,RIGHT,145.1,55.84,58.24,90.4,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3896,RIGHT,143.04,55.97,61.47,94.93,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3897,RIGHT,143.8,55.33,65.46,97.14,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3898,RIGHT,143.94,53.37,70.65,102.39,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3899,RIGHT,144.42,51.51,74.65,106.72,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3900,RIGHT,146.76,51.43,78.91,110.01,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3901,RIGHT,149.85,51.41,83.87,113.12,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3902,RIGHT,151.55,50.08,89.36,116.6,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3903,RIGHT,153.86,50.47,95.19,123.49,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3904,RIGHT,154.87,49.35,100.86,128.83,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3905,RIGHT,153.33,47.15,105.82,129.23,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3906,RIGHT,151.25,44.57,111.21,132.93,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3907,RIGHT,147.37,39.43,119.25,141.52,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3908,RIGHT,144.9,33.56,127.22,145.93,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3909,RIGHT,144.95,31.47,132.9,150.21,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3910,RIGHT,144.13,29.96,135.9,154.65,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3911,RIGHT,141.84,27.0,140.79,157.18,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3912,RIGHT,141.91,25.24,146.29,157.04,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3913,RIGHT,142.85,23.32,153.32,161.19,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3914,RIGHT,138.22,19.7,155.62,162.92,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3915,RIGHT,139.06,19.31,160.19,166.39,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3917,RIGHT,134.95,14.86,164.66,168.62,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3920,RIGHT,135.07,12.38,170.16,170.46,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3921,RIGHT,135.87,11.43,172.56,171.66,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3922,RIGHT,138.37,12.0,173.74,172.58,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3924,RIGHT,137.16,10.07,173.27,171.13,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3927,RIGHT,140.48,10.63,173.84,171.76,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3929,RIGHT,139.92,7.79,174.3,171.5,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3948,RIGHT,139.07,5.4,174.87,161.58,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,3959,RIGHT,140.62,0.27,173.73,160.7,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4043,RIGHT,144.22,1.43,170.71,162.35,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4044,RIGHT,144.1,0.76,168.47,161.45,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4047,RIGHT,143.71,0.32,164.06,159.23,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4050,RIGHT,143.63,1.73,159.31,156.34,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4051,RIGHT,143.85,2.78,156.36,153.96,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4052,RIGHT,143.67,4.38,151.92,150.13,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4053,RIGHT,142.39,4.47,148.97,148.54,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4054,RIGHT,142.04,5.72,145.38,147.19,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4055,RIGHT,141.64,7.21,141.49,144.91,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4056,RIGHT,140.77,8.12,138.96,144.84,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4057,RIGHT,137.83,7.1,138.28,146.15,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4058,RIGHT,135.7,6.62,136.03,145.32,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4059,RIGHT,136.08,9.01,130.79,142.65,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4060,RIGHT,134.5,10.2,126.71,140.06,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4061,RIGHT,133.12,10.84,123.87,137.96,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4062,RIGHT,132.81,12.42,119.76,134.88,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4063,RIGHT,131.32,15.11,113.49,129.06,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4064,RIGHT,129.39,17.07,109.03,126.16,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4065,RIGHT,129.46,19.84,105.39,124.47,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4066,RIGHT,128.34,22.2,100.86,121.41,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4067,RIGHT,128.58,25.76,95.29,115.51,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4068,RIGHT,129.0,30.39,88.49,109.67,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4069,RIGHT,132.91,35.42,82.83,105.46,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4070,RIGHT,136.96,40.02,78.43,101.71,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4071,RIGHT,139.58,43.7,72.78,97.53,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4072,RIGHT,143.42,47.45,68.5,94.77,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4073,RIGHT,137.63,45.39,64.08,93.05,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4074,RIGHT,135.69,47.07,61.88,94.42,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4075,RIGHT,134.81,47.97,59.55,94.37,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4077,RIGHT,134.53,49.96,57.64,93.61,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4078,LEFT,142.9,44.73,61.99,104.74,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4079,LEFT,141.71,45.46,58.44,99.97,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4082,LEFT,143.16,48.37,55.54,99.83,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4083,LEFT,143.16,48.9,53.57,98.31,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4084,LEFT,141.91,49.02,52.2,103.15,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4085,LEFT,140.0,48.23,50.53,104.1,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4086,LEFT,140.0,47.66,53.0,107.49,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4087,LEFT,138.41,46.37,52.34,108.5,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4088,LEFT,140.2,47.48,51.24,108.35,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4089,LEFT,143.05,49.06,49.56,102.45,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4090,LEFT,145.71,49.72,49.11,100.06,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4092,LEFT,150.15,51.32,46.64,99.03,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4093,LEFT,151.9,50.97,40.27,86.03,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4094,LEFT,152.23,51.27,38.18,84.25,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4095,LEFT,151.71,50.8,35.11,79.24,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4096,LEFT,150.62,48.78,34.81,76.27,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4097,LEFT,165.71,53.72,34.84,77.81,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4098,LEFT,168.32,54.94,33.94,77.24,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4099,LEFT,171.27,55.39,32.66,75.76,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4100,LEFT,175.19,56.52,31.0,71.34,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4101,LEFT,178.54,45.87,29.99,68.63,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4102,LEFT,177.71,37.24,29.57,68.45,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4103,LEFT,167.1,38.9,28.23,65.81,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4104,LEFT,156.95,40.03,28.03,63.25,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4105,LEFT,159.26,45.61,27.65,60.79,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4106,RIGHT,144.74,57.89,25.63,61.62,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4107,RIGHT,144.97,57.29,24.34,59.54,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4108,RIGHT,145.24,56.69,24.84,52.27,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4109,RIGHT,146.62,57.2,24.66,54.43,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4117,RIGHT,146.69,58.0,25.42,56.74,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4118,RIGHT,146.12,57.99,27.02,57.33,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4121,RIGHT,146.86,59.76,28.66,62.9,1,Good
Deadlifts,WhatsApp Video 2026-04-06 at 00.03.03.mp4,4123,RIGHT,147.61,59.86,28.62,65.38,1,Good
